country,partyfacts_id,technical,name_short,name,name_english,name_other,year_first,year_last,share,share_year,new,wikipedia,description,comment,created,modified
CZE,2655,8,indep,independent,independent,,1750,,,,,,,,2014-07-07 14:01:44.708232+00:00,2022-12-16 10:56:19.777157+00:00
CZE,1838,7,etc,other,other,,1750,,,,,,,,2013-08-27 13:53:36.823964+00:00,2022-12-16 10:56:19.768443+00:00
DNK,4070,,A,Alternativet,The Alternative,,2015,,4.7,2015,,https://en.wikipedia.org/wiki/The_Alternative_%28Denmark%29,,,2015-09-17 15:25:01.292739+00:00,2015-11-07 18:32:30.782783+00:00
DNK,1901,,Bo,Bondepartiet,Farmers' Party,,1923,1943,3.2,1935,,https://en.wikipedia.org/wiki/Farmers%27_Party_%28Denmark%29,,,2013-12-09 22:22:11.395933+00:00,2018-07-07 20:02:59.571781+00:00
DNK,800,,CD,Centrumdemokraterne,Centre Democrats,,1976,2005,8.3,1981,,https://en.wikipedia.org/wiki/CentrumDemokraterne,,,2012-12-29 10:54:58.153000+00:00,2018-07-07 20:02:57.454036+00:00
DNK,9062,,DD (Æ),Danmarksdemokraterne,Denmark Democrats,,2022,,8.1,2022,,https://en.wikipedia.org/wiki/Denmark_Democrats,,,2023-01-17 15:51:13.647808+00:00,2023-01-17 15:51:13.647834+00:00
DNK,277,,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,,1919,,12.5,1945,,https://en.wikipedia.org/wiki/Danmarks_Kommunistiske_Parti,,,2012-12-29 10:53:17.434000+00:00,2018-07-07 20:02:58.204838+00:00
DNK,1900,,DNSAP,Danmarks Nationalsocialistiske Arbejderparti,National Socialist Workers’ Party of Denmark,,1930,1945,2.1,1943,,https://en.wikipedia.org/wiki/National_Socialist_Workers%27_Party_of_Denmark,,,2013-12-08 22:14:44.812468+00:00,2018-07-07 20:03:02.224177+00:00
DNK,1022,,DF,Dansk Folkeparti,Danish Peoples Party,,1995,,20.6,2015,,https://en.wikipedia.org/wiki/Dansk_Folkeparti,,,2012-12-29 10:55:43.492000+00:00,2018-07-07 20:02:58.651068+00:00
DNK,637,,DS,Dansk Samling,Danish Union,,1945,1953,3.1,1945,,https://en.wikipedia.org/wiki/Danish_Unity,,,2012-12-29 10:54:26.274000+00:00,2018-07-07 20:02:59.309316+00:00
DNK,112,,Gron,De Gronne,Greens,,1987,2014,1.4,1988,,https://en.wikipedia.org/wiki/De_Gr%C3%B8nne,,,2012-12-29 10:52:46.867000+00:00,2019-02-08 15:54:03.964960+00:00
DNK,1507,,RV,Det Radikale Venstre,Danish Social-Liberal Party / Radical Liberal Party,,1905,,20.7,1918,False,https://en.wikipedia.org/wiki/Danish_Social_Liberal_Party,,,2012-12-29 10:57:22.797000+00:00,2019-08-15 15:30:53.122109+00:00
DNK,932,,DU,De Uafhængige,Independents Party,,1953,1973,3.3,1960,,https://en.wikipedia.org/wiki/Independent_Party_%28Denmark%29,,,2012-12-29 10:55:24.625000+00:00,2018-07-07 20:03:00.081503+00:00
DNK,1527,,Enh,Enhedslisten / De Rød-Grønne,Red-Green Alliance,,1989,,7.6,2015,,https://en.wikipedia.org/wiki/Red-Green_Alliance_%28Denmark%29,,,2012-12-29 10:57:26.856000+00:00,2018-07-07 20:03:02.982061+00:00
DNK,1912,,EP,Erhvervspartiet,Industry Party,,1918,1924,2.9,1920,,https://en.wikipedia.org/wiki/Industry_Party,,,2014-01-04 23:52:06.745111+00:00,2018-07-07 20:03:00.510400+00:00
DNK,1676,,FK,Fælles Kurs,Common Course,,1987,1990,2.2,1987,,https://da.wikipedia.org/wiki/F%C3%A6lles_Kurs,,,2012-12-29 10:57:57.863000+00:00,2018-07-07 20:02:57.939804+00:00
DNK,333,,Fobe,Folkebevægelsen mod EU,People's Movement against the EU,,1979,,20.9,1979,,https://en.wikipedia.org/wiki/People%27s_Movement_against_the_EU,20.9% in 1979 EP election,,2012-12-29 10:53:27.713000+00:00,2018-07-07 20:03:02.563669+00:00
DNK,1601,,FrP,Fremskridtspartiet,Progress Party,,1973,,15.9,1973,,https://en.wikipedia.org/wiki/Fremskridtspartiet,,,2012-12-29 10:57:42.258000+00:00,2019-05-02 16:07:03.496922+00:00
DNK,8174,,H,Højre,Right,,1881,1915,,,,https://en.wikipedia.org/wiki/Højre,PM 1880-1901,,2020-03-06 18:57:53.685986+00:00,2021-03-10 19:45:13.412665+00:00
DNK,1421,,JuBe,JuniBevægelsen,June Movement,,1992,2009,16.1,1999,,https://en.wikipedia.org/wiki/June_Movement,16.1% in 1999 EP election,,2012-12-29 10:57:04.690000+00:00,2018-07-07 20:03:00.618641+00:00
DNK,536,,KF,Konservative Folkeparti,Conservative People's Party,,1915,,23.7,1901,,https://en.wikipedia.org/wiki/Konservative_Folkeparti,,,2012-12-29 10:54:06.352000+00:00,2018-07-07 20:02:58.338165+00:00
DNK,53,,KrF/KD,Kristeligt Folkeparti / Kristendemokraterne,Christian People's Party / Christian Democrats,,1970,,5.3,1975,,https://en.wikipedia.org/wiki/Kristeligt_Folkeparti,,,2012-12-29 10:52:36.197000+00:00,2018-07-07 20:02:57.693690+00:00
DNK,1118,,LC,Liberalt Centrum,Liberal Centre,,1965,1968,2.5,1966,,https://da.wikipedia.org/wiki/Liberalt_Centrum,,,2012-12-29 10:56:02.626000+00:00,2018-07-07 20:03:01.285869+00:00
DNK,9063,,M,Moderaterne,Moderates,,2022,,9.3,2022,,https://en.wikipedia.org/wiki/Moderates_(Denmark),,,2023-01-17 15:52:13.715142+00:00,2023-01-17 15:52:13.715160+00:00
DNK,1914,,MV,Moderate Venstre,Moderate Liberals,,1892,1909,11.4,1901,,https://en.wikipedia.org/wiki/Moderate_Venstre_%28Denmark%29,,,2014-01-04 23:55:10.464607+00:00,2018-07-07 20:03:01.899498+00:00
DNK,1913,,NS,National Samvirke,National Cooperation,,1939,1939,1.0,1939,,https://da.wikipedia.org/wiki/Nationalt_Samvirke,,1% in 1939,2014-01-04 23:54:10.731173+00:00,2015-11-07 20:59:28.185907+00:00
DNK,7339,,NB,Nye Borgerlige,The New Right,,2015,,2.4,2019,,https://en.wikipedia.org/wiki/The_New_Right_(Denmark),,,2019-07-30 12:28:25.251903+00:00,2019-07-30 12:28:25.251967+00:00
DNK,212,,LA,[Ny] Liberal Alliance,[New] Liberal Alliance,,2007,,7.4,2015,,https://en.wikipedia.org/wiki/Liberal_Alliance_(Denmark),,,2012-12-29 10:53:05.373000+00:00,2019-07-17 15:35:03.253274+00:00
DNK,1134,,RF,Retsforbund,Justice Party / Single-Tax Party,,1919,1984,8.2,1950,,https://en.wikipedia.org/wiki/Justice_Party_of_Denmark,,,2012-12-29 10:56:05.825000+00:00,2018-07-07 20:03:00.850885+00:00
DNK,6651,,Siumut,Siumut,Forward,,1971,,5.6,1979,,https://en.wikipedia.org/wiki/Siumut,,Siumut is a political party in Greenland contesting for the seats in the Danish Folketing that are reserved for representatives of Greenland.,2019-02-15 09:48:14.442392+00:00,2019-02-15 09:49:31.832237+00:00
DNK,1200,,SP,Slesvigsk Parti,Schleswig Party,,1950,1977,0.8,1926,,https://en.wikipedia.org/wiki/Schleswig_Party,,,2012-12-29 10:56:19.488000+00:00,2018-07-07 20:03:03.138213+00:00
DNK,379,,SD,Socialdemokraterne,Social Democrats,,1871,,46.1,1935,,https://en.wikipedia.org/wiki/Social_Democrats_%28Denmark%29,,,2012-12-29 10:53:36.433000+00:00,2018-07-14 12:53:21.477618+00:00
DNK,329,,SF,Socialistisk Folkeparti,Socialist Peoples Party,,1959,,14.6,1987,,https://en.wikipedia.org/wiki/Socialistisk_Folkeparti,,,2012-12-29 10:53:27.010000+00:00,2018-07-07 20:03:03.756706+00:00
DNK,7338,,SK,Stram Kurs,Hard Line,,2017,,1.8,2019,,https://en.wikipedia.org/wiki/Hard_Line_(political_party),,,2019-07-30 12:18:22.931451+00:00,2019-07-30 12:27:36.126166+00:00
DNK,1204,,V,Venstre,Liberal Party,,1870,,49.4,1903,,https://en.wikipedia.org/wiki/Venstre_%28Denmark%29,,,2012-12-29 10:56:20.263000+00:00,2018-07-07 20:03:01.450578+00:00
DNK,1136,,VS,Venstresocialisterne,Left Socialists,,1968,1987,3.7,1979,,https://en.wikipedia.org/wiki/Left_Socialists,,,2012-12-29 10:56:06.205000+00:00,2018-07-07 20:03:01.097037+00:00
DNK,3922,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:34.311871+00:00,2022-12-16 10:56:19.861394+00:00
DNK,3016,12,tech,technical,technical,,1750,,,,,,,,2014-09-05 07:46:41.017340+00:00,2022-12-16 10:56:19.852936+00:00
DNK,2660,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2014-07-07 14:01:44.820292+00:00,2022-12-16 10:56:19.844139+00:00
DNK,2659,10,unknown,unknown,unknown,,1750,,,,,,,,2014-07-07 14:01:44.807959+00:00,2022-12-16 10:56:19.834665+00:00
DNK,2658,8,indep,independent,independent,,1750,,,,,,,,2014-07-07 14:01:44.782797+00:00,2022-12-16 10:56:19.825230+00:00
DNK,1858,7,etc,other,other,,1750,,,,,,,,2013-08-27 13:58:23.025825+00:00,2022-12-16 10:56:19.817032+00:00
DJI,7103,,ARD,Alliance Républicaine pour la Démocratie,Republican Alliance for Democracy,Arabic: التحالف الجمهوري من أجل الديمقراطية‎,2003,2013,37.3,2003,,https://en.wikipedia.org/wiki/Republican_Alliance_for_Democracy,,,2019-06-14 20:39:15.893728+00:00,2021-03-17 21:38:59.298790+00:00
DJI,5946,,UD,Centre Démocrate Unifié,Unified Democratic Center / Centre of Unified Democrats,,2013,,2.8,2013,,,,,2018-06-21 12:45:08.960780+00:00,2018-06-21 12:45:08.960808+00:00
DJI,7236,,DESIT,Defence of Economic and Social Interests of Territory,Defence of Economic and Social Interests of Territory,,1958,,78.1,1958,,https://en.wikipedia.org/wiki/Defence_of_Economic_and_Social_Interests_of_the_Territory,25 of 32 seats in 1958 French Somaliland legislative election.,,2019-07-15 14:32:30.868595+00:00,2020-08-09 06:52:58.661899+00:00
DJI,6244,,FRUD,Front pour la restauration de l’unite et de la democratie,Front for the Restoration of Unity and Democracy,,1991,,62.7,2003,,https://en.wikipedia.org/wiki/Front_for_the_Restoration_of_Unity_and_Democracy,,,2018-10-09 16:18:35.933215+00:00,2021-03-29 12:22:31.345508+00:00
DJI,8426,,LPAI,Ligue Populaire Africaine pour l'Indépendance,African People's League for Independence,,1975,1977,,,,https://fr.wikipedia.org/wiki/Ligue_populaire_africaine_pour_l%27indépendance,President of the Government Council 1976-1977,,2020-07-02 10:44:50.093804+00:00,2020-07-02 10:44:59.861098+00:00
DJI,7729,,M,Majorité,Majority (Pro-Government) [no-party],,1973,,75.9,1973,,https://en.wikipedia.org/wiki/1973_Afars_and_Issas_legislative_election,Groups supporting the territorial of government Ali Aref Bourhan (mainly Afar).,,2019-09-12 16:41:16.265549+00:00,2019-09-12 16:41:16.265581+00:00
DJI,5151,,MRDD/PRD,Mouvement pour le Renouveau Démocratique et le Développement,Movement for Democratic Renewal and Development / Party for Democratic Renewal,,1992,,19.2,1997,False,https://en.wikipedia.org/wiki/Movement_for_Democratic_Renewal_and_Development,"The PRD was founded by Mohamed Djame Elabe, a former minister in the government, on 27 September 1992; it replaced the Movement for Peace and Reconciliation, a group founded by Djame in early 1992.",,2016-08-10 13:46:49.779314+00:00,2021-03-17 21:39:38.952515+00:00
DJI,7730,,OM,Opposition moderée,Moderate Opposition [no-party],,1973,,15.1,1973,,https://en.wikipedia.org/wiki/1973_Afars_and_Issas_legislative_election,Groups supporting opposition leader Hassan Gouled Aptidon (mainly Issa and other Somalis).,,2019-09-12 16:42:39.060256+00:00,2019-09-12 16:42:48.793971+00:00
DJI,7104,,PDD,Parti Djiboutien pour le Développement,Djibouti Party for Development,Arabic: جيبوتي الحزب من أجل التنمية,2003,2013,37.3,2003,,https://en.wikipedia.org/wiki/Djibouti_Party_for_Development,,,2019-06-14 20:40:43.847344+00:00,2021-03-17 21:39:12.551771+00:00
DJI,8428,,PMP,Parti Mouvement Populaire,People's Movement Party,,1958,1967,,,,https://en.wikipedia.org/wiki/Party_of_the_Popular_Movement_(Djibouti),Vice president of the Government Council 1959-1963,,2020-07-02 10:51:00.513164+00:00,2020-07-02 10:51:00.513211+00:00
DJI,5148,,PND,Parti National Démocratique,National Democratic Party,Arabic: الحزب الوطني الديموقراطي‎,1992,,2.3,1997,,https://en.wikipedia.org/wiki/National_Democratic_Party_%28Djibouti%29,,,2016-08-10 13:38:20.125138+00:00,2021-03-29 12:22:36.525622+00:00
DJI,7811,,PSD,Parti Populaire Social Démocrate,Social Democratic People's Party,Arabic: حزب الشعب الديمقراطي الاجتماعي,2002,,,,,https://en.wikipedia.org/wiki/Social_Democratic_People%27s_Party_(Djibouti),,,2019-09-21 02:57:49.414072+00:00,2021-07-13 16:28:54.140834+00:00
DJI,8425,,RDA / UNI,Rassemblement Démocratique Afar / Union Nationale pour l'Indépendance,Afar Democratic Rally / National Union for Independence,,1965,1979,,,,,President of the Government Council 1967-1976,,2020-07-02 10:41:41.737876+00:00,2020-07-02 10:41:41.737920+00:00
DJI,8807,,RPP — FRUD,Rassemblement du Peuple pour le Progrès — Front pour la Restauration de l’Unité et de la Démocratie,People's Rally for Progress — Front for the Restoration of Unity and Democracy,,1997,1997,78.6,1997,,,,,2021-03-17 21:27:13.401619+00:00,2021-03-28 20:04:04.620855+00:00
DJI,5125,,RPP,Rassemblement populaire pour le Progrès,People's Rally for Progress,,1977,,100.0,1977,,https://en.wikipedia.org/wiki/People%27s_Rally_for_Progress,,,2016-08-08 14:30:53.442764+00:00,2021-03-29 12:22:26.339448+00:00
DJI,7237,,SDU,Somali Democratic Union,Somali Democratic Union,,1958,,21.9,1958,,https://en.wikipedia.org/wiki/Somali_Democratic_Union,7 of 32 seats in 1958 French Somaliland legislative election.,,2019-07-15 14:34:41.698403+00:00,2019-07-24 12:19:48.086727+00:00
DJI,8427,,UDA,Union Démocratique Afar,Afar Democratic Union,,1960,1975,,,,https://en.wikipedia.org/wiki/Democratic_Union_Afar,Vice president of the Government Council 1963-1967,,2020-07-02 10:47:45.365457+00:00,2020-07-02 10:48:37.402697+00:00
DJI,7812,,UPR,Union des Partisans de la Réforme,Union of Reform Partisans,Arabic: اتحاد الإصلاح المحاربون,2005,,,,,https://en.wikipedia.org/wiki/Union_of_Reform_Partisans,,,2019-09-21 02:59:37.794537+00:00,2021-07-13 16:29:15.717662+00:00
DJI,7105,,UDDJ,Union Djiboutienne pour la Démocratie et la Justice,Djibouti Union for Democracy and Justice,Arabic: جيبوتي والاتحاد من أجل الديمقراطية والعدالة‎,2003,2013,37.3,2003,,https://en.wikipedia.org/wiki/Djibouti_Union_for_Democracy_and_Justice,,,2019-06-14 20:42:01.268651+00:00,2021-03-17 21:39:06.178610+00:00
DJI,8429,,UPA,Union Populaire Africaine,African People's Union,,1958,1975,,,,,Vice president of the Government Council 1958-1959,,2020-07-02 10:52:57.578260+00:00,2020-07-02 10:52:57.578291+00:00
DJI,7543,,UMP,Union pour la Majorité Présidentielle,Union for the Presidential Majority,,2003,,94.1,2008,,https://en.wikipedia.org/wiki/Union_for_the_Presidential_Majority_(Djibouti),,,2019-09-11 08:29:45.255140+00:00,2021-03-29 12:22:10.852968+00:00
DJI,8809,,USN,Union pour le Salut National,Union for National Salvation,,2013,,35.7,2013,,https://en.wikipedia.org/wiki/Union_for_National_Salvation,,,2021-03-17 21:38:17.371083+00:00,2021-03-17 21:38:17.371108+00:00
DJI,8808,,UAD,Union pour une Alternative Démocratique,Union for a Democratic Alternative,,2003,2003,37.6,2003,,,,,2021-03-17 21:31:07.633344+00:00,2021-03-17 21:37:12.711161+00:00
DJI,7235,,UR,Union républicaine,Republican Union,,1957,1958,61.0,1957,,https://en.wikipedia.org/wiki/Republican_Union_(French_Somaliland),,,2019-07-15 14:27:47.362808+00:00,2020-07-02 10:55:31.162401+00:00
DJI,4942,15,ally,alliance,alliance,,1750,,,,,,,,2016-07-12 16:16:28.332536+00:00,2022-12-16 10:56:19.921725+00:00
DJI,4941,12,tech,technical,technical,,1750,,,,,,,,2016-07-12 16:16:28.294507+00:00,2022-12-16 10:56:19.912925+00:00
DJI,4940,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2016-07-12 16:16:28.258331+00:00,2022-12-16 10:56:19.899633+00:00
DJI,4939,10,unknown,unknown,unknown,,1750,,,,,,,,2016-07-12 16:16:28.221160+00:00,2022-12-16 10:56:19.891503+00:00
DJI,4938,8,indep,independent,independent,,1750,,,,,,,,2016-07-12 16:16:28.179095+00:00,2022-12-16 10:56:19.878825+00:00
DJI,4937,7,etc,other,other,,1750,,,,,,,,2016-07-12 16:16:28.128742+00:00,2022-12-16 10:56:19.870692+00:00
DMA,7928,,AIIFP,All Island Industrial and Farmers Party,All Island Industrial and Farmers Party,,1961,1961,8.1,1961,,https://en.wikipedia.org/wiki/All_Island_Industrial_and_Farmers_Party,,,2019-10-23 19:00:09.016727+00:00,2021-03-09 13:32:09.217181+00:00
DMA,7930,,DDLP,Dominica Democratic Labour Party,Dominica Democratic Labour Party,,1979,1980,19.7,1980,,https://en.wikipedia.org/wiki/Dominica_Democratic_Labour_Party,,,2019-10-23 19:10:13.100279+00:00,2021-03-09 13:32:09.230190+00:00
DMA,3746,,DFP,Dominica Freedom Party,Dominica Freedom Party,,1995,,35.8,1995,,https://en.wikipedia.org/wiki/Dominica_Freedom_Party,,,2015-09-08 13:00:36.199325+00:00,2020-06-06 19:32:30.932244+00:00
DMA,3744,,DLP,Dominica Labour Party,Dominica Labour Party,,1955,,52.0,2005,,https://en.wikipedia.org/wiki/Dominica_Labour_Party,,,2015-09-08 12:58:27.666278+00:00,2020-06-06 19:37:08.990640+00:00
DMA,7931,,DLMA,Dominica Liberation Movement Alliance,Dominica Liberation Movement Alliance,,1980,1980,8.4,1980,,https://en.wikipedia.org/wiki/Dominica_Liberation_Movement_Alliance,,,2019-10-23 19:11:47.045545+00:00,2021-03-09 13:32:09.241775+00:00
DMA,7927,,DUPP,Dominica United People's Party,Dominica United People's Party,,1961,1970,25.6,1961,,https://en.wikipedia.org/wiki/Dominica_United_People%27s_Party,,,2019-10-23 18:59:18.157708+00:00,2021-03-09 13:32:09.253285+00:00
DMA,7929,,LLP,LeBlanc Labour Party,LeBlanc Labour Party,,1970,1970,50.0,1970,,,,,2019-10-23 19:04:29.633695+00:00,2021-03-09 13:32:09.262948+00:00
DMA,3745,,UWP,United Workers' Party,United Workers' Party,,1988,,43.7,2005,,https://en.wikipedia.org/wiki/United_Workers%27_Party_(Dominica),,,2015-09-08 12:59:18.170972+00:00,2020-06-06 19:35:22.688058+00:00
DMA,3923,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:34.422929+00:00,2022-12-16 10:56:19.973100+00:00
DMA,3389,12,tech,technical,technical,,1750,,,,,,,,2015-07-20 22:22:54.120133+00:00,2022-12-16 10:56:19.964057+00:00
DMA,3388,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2015-07-20 22:22:54.102091+00:00,2022-12-16 10:56:19.956164+00:00
DMA,3387,10,unknown,unknown,unknown,,1750,,,,,,,,2015-07-20 22:22:54.077794+00:00,2022-12-16 10:56:19.947594+00:00
DMA,3385,8,indep,independent,independent,,1750,,,,,,,,2015-07-20 22:22:54.039287+00:00,2022-12-16 10:56:19.939443+00:00
DMA,3384,7,etc,other,other,,1750,,,,,,,,2015-07-20 22:22:54.018437+00:00,2022-12-16 10:56:19.931386+00:00
DOM,5784,,ANP,Alianza Nacional Progresista,National Progressive Alliance,,1924,1929,69.8,1924,,https://en.wikipedia.org/wiki/1924_Dominican_Republic_general_election,,,2017-08-20 09:42:48.355689+00:00,2021-03-26 15:28:11.421153+00:00
DOM,4184,,BIS,Bloque Institucional Socialdemocrata,Institutional Social Democratic Bloc,,1994,2006,2.5,2006,,https://en.wikipedia.org/wiki/Institutional_Social_Democratic_Bloc,,,2015-10-14 12:48:08.062761+00:00,2015-11-07 18:32:30.889732+00:00
DOM,6333,,CPC,Coalición Patriótica de ciudadanos,Patriotic Coalition of Citizens,,1924,1927,30.2,1924,,,,,2018-11-05 14:02:02.659969+00:00,2018-11-05 14:02:02.660022+00:00
DOM,4185,,LE / PLRD / PRL,La Estructura / Partido Liberal de la Republica Dominicana /  Partido Reformista Liberal,La Estructura / Liberal Party of the Dominican Republic / Liberal Reformist Party,,1986,,5.3,1986,,https://en.wikipedia.org/wiki/Liberal_Party_of_the_Dominican_Republic,,,2015-10-14 12:52:08.989511+00:00,2020-11-19 14:07:16.092231+00:00
DOM,4187,,MCN,Movimiento de Conciliacion Nacional,Movement of National Reconciliation,,1970,1998,3.7,1970,,"https://en.wikipedia.org/wiki/Dominican_Republic_general_election,_1970",,,2015-10-14 12:53:24.807428+00:00,2015-11-07 18:32:30.903040+00:00
DOM,4186,,MIDA,Movimiento de Integracion Democratica,Movement of Democratic Integration,,1970,1982,20.4,1970,,,,,2015-10-14 12:53:02.911916+00:00,2018-08-03 22:06:57.422456+00:00
DOM,5948,,MODA,Movimiento Democrático Alternativo,Alternative Democratic Movement,,2007,,2.1,2016,,https://en.wikipedia.org/wiki/Alternative_Democratic_Movement_(Dominican_Republic),,,2018-06-21 12:51:54.558121+00:00,2018-06-21 13:05:42.376769+00:00
DOM,4197,,MMP,Movimiento Municipal Del Pueblo,Popular Muncipal Movement,,1974,1982,4.4,1974,,"https://en.wikipedia.org/wiki/Dominican_Republic_general_election,_1974",,,2015-10-14 13:06:37.729077+00:00,2015-11-07 18:32:30.930179+00:00
DOM,4189,,MNJ,Movimiento Nacional de la Juventud,National Youth Movement,,1970,1970,4.3,1970,,"https://en.wikipedia.org/wiki/Dominican_Republic_general_election,_1970",,,2015-10-14 12:54:41.472731+00:00,2015-11-07 18:32:30.919368+00:00
DOM,4196,,MVP,Movimiento Voluntad Popular,Movement of the Popular WIll,,1974,1974,5.0,1974,,"https://en.wikipedia.org/wiki/Dominican_Republic_general_election,_1974",,,2015-10-14 13:03:40.922584+00:00,2015-11-07 18:32:30.906718+00:00
DOM,8345,,PA,Partido Azule,"""Blue"" Party",,1865,1930,,,,,"Party of Juan Isidro Jimenes Pereyra, president (HoS/HoG) from 1899 to 1901.",,2020-04-06 22:31:00.040476+00:00,2020-04-06 22:31:00.040529+00:00
DOM,1225,,PLD,Partido de la Liberación,Dominican Liberation Party,,1973,,46.4,2006,,https://en.wikipedia.org/wiki/Dominican_Liberation_Party,,,2012-12-29 10:56:24.474000+00:00,2018-07-07 20:03:06.197441+00:00
DOM,4190,,PDP,Partido Democrata Popular,Popular Democratic Party,,1974,,13.9,1974,,https://en.wikipedia.org/wiki/Popular_Democratic_Party_(Dominican_Republic),,,2015-10-14 12:55:40.566778+00:00,2015-11-07 18:32:30.924861+00:00
