partyfacts_id,source,position
249,ideology,conservative liberalism
249,position,centre-right
8639,ideology,economic liberalism
8639,ideology,euroscepticism
8639,position,centre-right
901,ideology,agrarianism
901,ideology,nordic agrarian parties
901,ideology,liberalism
901,position,centre
1905,ideology,liberalism
1905,ideology,finnish nationalism
856,ideology,liberalism
856,position,centre-right
414,ideology,anti-communism
9148,ideology,pirate party
9148,ideology,freedom of information
9148,position,big tent
1229,ideology,ethnic party
1229,ideology,liberalism
1229,position,centre
1229,position,centre-right
3202,ideology,agrarianism
3202,ideology,populism
3202,position,political syncretism
3684,ideology,finnish nationalism
3684,ideology,conservatism
1096,ideology,socialism
1096,ideology,communism
1096,ideology,marxism
1096,ideology,anti-capitalism
1096,position,left-wing
1096,position,far-left
3688,ideology,liberalism
372,ideology,nordic agrarian parties
372,ideology,populism
372,position,centre
7030,ideology,communism
7030,ideology,marxism-leninism
7030,position,far-left
1904,ideology,socialism
1904,position,left-wing
1689,ideology,national conservatism
1689,ideology,right-wing populism
1689,ideology,euroscepticism
1689,position,right-wing
1689,position,far-right
1303,ideology,social democracy
1303,ideology,pro-europeanism
1303,position,centre-left
1164,ideology,social democracy
1164,ideology,labour movement
1164,ideology,left-wing populism
1164,position,centre-left
1164,position,left-wing
5859,ideology,economic liberalism
5859,ideology,national conservatism
5859,position,right-wing
488,ideology,liberalism
1259,ideology,direct democracy
1259,ideology,anti-racism
1044,ideology,democratic socialism
1044,ideology,eco-socialism
1044,position,left-wing
479,ideology,green politics
479,position,centre-left
3105,ideology,liberal conservatism
3105,ideology,christian democracy
3105,ideology,catholic social teaching
3105,position,centre-right
9132,ideology,conservative liberalism
9132,ideology,pro-europeanism
9132,position,centre-right
9132,position,euractiv
9132,position,the daily telegraph
1177,ideology,liberalism
1177,ideology,pro-europeanism
1177,position,centre
399,ideology,christian democracy
399,position,centre
288,ideology,christian democracy
288,ideology,centre
288,position,centre-right
3155,ideology,christian democracy
3155,position,centre
1629,ideology,french nationalism
1629,ideology,conservatism
1629,ideology,agrarianism
1629,ideology,euroscepticism
1629,ideology,conservative liberalism
1629,ideology,economic liberalism
1629,ideology,pro-europeanism
1629,position,right-wing
1629,position,centre-right
1313,ideology,agrarianism
1313,ideology,alter-globalization
1313,ideology,euroscepticism
1313,position,right-wing
3207,ideology,french nationalism
3207,ideology,bbc news
3207,ideology,national conservatism
3207,ideology,gaullism
3207,ideology,right-wing populism
3207,ideology,euroscepticism
3207,ideology,sovereigntism
3207,position,right-wing
3207,position,far-right
3207,position,le monde
4364,ideology,conservative liberalism
4364,ideology,classical liberalism
4364,position,centre-right
5746,ideology,classical liberalism
5746,ideology,conservative liberalism
5746,position,centre-left
5746,position,centre-right
5650,ideology,green politics
5650,ideology,alter-globalization
5650,ideology,federalisation of the european union
5650,position,centre-left
5650,position,left-wing
4626,ideology,liberal conservatism
4626,ideology,conservatism
4626,ideology,economic liberalism
4626,ideology,social conservatism
4626,ideology,anti-communism
4626,ideology,republicanism
4626,position,centre-right
4626,position,right-wing
4363,ideology,left-wing populism
4363,ideology,anti-capitalism
4363,ideology,democratic socialism
4363,ideology,eco-socialism
4363,ideology,progressivism
4363,ideology,euroscepticism
4363,position,left-wing
433,ideology,french nationalism
433,ideology,right-wing populism
433,position,far-right
1273,ideology,green politics
1273,ideology,degrowth
1273,ideology,ecofeminism
1273,ideology,pro-europeanism
1273,position,left-wing
1273,position,centre-left
1273,position,centre-right
7342,ideology,democratic socialism
7342,ideology,eco-socialism
7342,ideology,federalisation of the european union
7342,position,centre-left
7342,position,left-wing
9134,ideology,liberal conservatism
9134,ideology,pro-europeanism
9134,position,centre-right
5858,ideology,democratic socialism
5858,ideology,socialism of the 21st century
5858,ideology,sovereigntism
5858,ideology,eco-socialism
5858,ideology,left-wing populism
5858,position,left-wing
5857,ideology,liberalism
5857,ideology,liberalism and radicalism in france
5857,position,centre
5857,position,centre-right
8168,ideology,liberal conservatism
8168,position,centre-right
8168,position,right-wing
1108,ideology,green politics
1108,ideology,alter-globalization
1108,position,centre-left
1108,position,left-wing
1506,ideology,trotskyism
1506,position,far-left
6712,ideology,french nationalism
6712,ideology,antisemitism
6712,ideology,anti-german sentiment
6712,position,far-right
5514,ideology,gaullism
5514,ideology,dirigisme
5514,ideology,social conservatism
5514,ideology,conservatism
5514,position,right-wing
617,ideology,communism
617,ideology,trotskyism
617,position,far-left
496,ideology,liberalism
496,ideology,christian democracy
496,position,centre
496,position,centre-right
3156,ideology,democratic socialism
3156,ideology,euroscepticism
3156,ideology,gaullism
3156,ideology,sovereigntism
3156,position,left-wing
1634,ideology,french nationalism
1634,ideology,national conservatism
1634,ideology,social conservatism
1634,ideology,opposition to immigration
1634,ideology,right-wing populism
1634,position,far-right
364,ideology,national conservatism
364,ideology,sovereigntism
364,ideology,french nationalism
364,position,right-wing
737,ideology,christian democracy
737,ideology,pro-europeanism
737,position,centre
737,position,centre-right
1255,ideology,conservative liberalism
1255,ideology,pro-europeanism
1255,position,centre-right
6684,ideology,anti-capitalism
6684,ideology,alter-globalization
6684,ideology,eco-socialism
6684,ideology,euroscepticism
6684,ideology,feminism
6684,ideology,progressivism
6684,ideology,socialism of the 21st century
6684,position,far-left
7343,ideology,animal welfare
7343,ideology,animal rights
1251,ideology,communism
1251,ideology,scientific socialism
1251,ideology,euroscepticism
1251,ideology,marxism-leninism
1251,ideology,eurocommunism
1251,position,left-wing
1251,position,far-left
8359,ideology,democratic socialism
8359,ideology,left-wing populism
8359,ideology,left-wing nationalism
8359,position,left-wing
8359,position,far-left
8359,position,france 24
8359,position,reuters
8359,position,the washington post
3107,ideology,christian democracy
3107,ideology,conservatism
3107,position,centre
3107,position,centre-right
8921,ideology,green politics
8921,ideology,green liberalism
8921,ideology,pro-europeanism
8921,position,centre-left
1783,ideology,social liberalism
1783,ideology,classical radicalism
1783,position,centre-left
14,ideology,social liberalism
14,ideology,classical radicalism
14,position,centre
14,position,far-left
14,position,left-wing
14,position,centre-left
14,position,centre-right
1473,ideology,conservatism
1473,ideology,republicanism
1473,position,centre-right
1473,position,right-wing
3102,ideology,democratic socialism
3102,ideology,social democracy
3102,ideology,progressivism
3102,ideology,reformism
3102,ideology,anti-clericalism
3102,position,centre-left
1478,ideology,social democracy
1478,ideology,pro-europeanism
1478,position,centre-left
1478,position,left-wing
912,ideology,democratic socialism
912,ideology,workers' self-management
912,position,left-wing
8042,ideology,french nationalism
8042,ideology,conservatism
8042,ideology,sovereigntism
8042,ideology,gaullism
8042,ideology,anti-communism
8042,position,right-wing
509,ideology,gaullism
509,ideology,conservatism
509,ideology,liberal conservatism
509,ideology,populism
509,ideology,paternalistic conservatism
509,position,centre-right
509,position,right-wing
9064,ideology,traditionalist conservatism
9064,ideology,ultraconservatism
9064,ideology,le monde
9064,ideology,right-wing populism
9064,ideology,euroscepticism
9064,position,far-right
1246,ideology,liberal conservatism
1246,ideology,pro-europeanism
1246,position,centre-right
8221,ideology,anti-clericalism
8221,ideology,civic nationalism
8221,ideology,liberalism and radicalism in france
8221,ideology,progressivism
8221,ideology,classical radicalism
8221,ideology,republicanism
8221,position,centre-left
4627,ideology,liberalism and radicalism in france
4627,ideology,liberal conservatism
4627,ideology,republicanism
4627,position,centre-right
4785,ideology,socialism
4785,ideology,democratic socialism
4785,ideology,social democracy
4785,position,left-wing
5745,ideology,monarchism
5745,ideology,reactionary
5745,ideology,conservatism
5745,position,right-wing
1580,ideology,right-wing populism
1580,position,right-wing
1580,position,far-right
2470,ideology,social liberalism
2470,ideology,anti-communism
2470,ideology,liberal socialism
2470,ideology,conservatism
2470,position,centre
2470,position,centre-left
3229,ideology,liberalism
3229,ideology,liberalism and radicalism in france
3229,position,centre
3229,position,centre-right
8041,ideology,gaullism
8041,ideology,paternalistic conservatism
8041,ideology,conservatism
8041,ideology,liberal conservatism
8041,ideology,pro-europeanism
8041,position,centre-right
8041,position,right-wing
2537,ideology,democratic socialism
2537,ideology,socialism
2537,position,centre-left
2537,position,left-wing
7344,ideology,sovereigntism
7344,ideology,euroscepticism
7344,ideology,economic nationalism
7344,ideology,anti-americanism
7344,ideology,syncretism
7344,position,big tent
7344,position,right-wing
7344,position,far-right
213,ideology,liberalism
213,ideology,christian democracy
213,position,centre-right
1595,ideology,gaullism
1595,ideology,liberal conservatism
1595,ideology,christian democracy
1595,position,centre-right
1595,position,right-wing
3159,ideology,liberal conservatism
3159,ideology,conservative liberalism
3159,ideology,liberalism
3159,ideology,secularism in france
3159,ideology,laissez-faire
3159,position,centre-right
6638,ideology,democratic socialism
6638,ideology,reformism
6638,ideology,social democracy
6638,position,centre-left
5556,ideology,democratic socialism
5556,ideology,social democracy
5556,ideology,autonomism (political doctrine)
5556,position,centre-left
5383,position,right-wing
5383,ideology,conservatism
5383,ideology,authoritarianism
5383,ideology,populism
5200,ideology,conservatism
5200,ideology,economic liberalism
5200,ideology,pan-africanism
5200,ideology,authoritarianism
5200,ideology,francophile
5200,ideology,planned liberalism
5200,ideology,statism
5200,position,centre-right
7550,ideology,liberalism
7554,ideology,social conservatism
5290,ideology,social democracy
5290,ideology,democratic socialism
5290,position,centre-left
7553,ideology,social democracy
7553,position,centre-left
5591,ideology,social democracy
5591,position,centre-left
6065,ideology,socialism
6065,position,left-wing
3716,position,right-wing
3716,ideology,conservatism
3716,ideology,authoritarianism
3716,ideology,populism
5954,ideology,social democracy
5954,ideology,third way
5954,position,centre
5954,position,centre-left
5082,position,centre-left
